TOKEN,COMCODE,PDATE,HOURS,MINUTES,MODE,PDTIME,MCIP,DEL
1,002,2024-04-06,21,46,0,2024-04-06 21:46:00.000,CJOU214760232,False
1,002,2024-04-22,9,56,0,2024-04-22 09:56:00.000,CJOU214760232,False
1,002,2024-04-27,18,54,0,2024-04-27 18:54:00.000,CJOU214760232,False
2,002,2024-04-02,10,3,0,2024-04-02 10:03:00.000,CJOU214760232,True
2,002,2024-04-02,17,58,1,2024-04-02 17:58:00.000,CJOU214760220,True
2,002,2024-04-03,10,0,0,2024-04-03 10:00:00.000,CJOU214760232,True
2,002,2024-04-03,17,58,1,2024-04-03 17:58:00.000,CJOU214760220,True
2,002,2024-04-04,9,55,0,2024-04-04 09:55:00.000,CJOU214760232,False
2,002,2024-04-04,18,5,1,2024-04-04 18:05:00.000,CJOU214760220,False
2,002,2024-04-05,9,58,0,2024-04-05 09:58:00.000,CJOU214760232,False
2,002,2024-04-05,18,6,1,2024-04-05 18:06:00.000,CJOU214760220,False
2,002,2024-04-06,9,51,0,2024-04-06 09:51:00.000,CJOU214760232,False
2,002,2024-04-06,17,50,1,2024-04-06 17:50:00.000,CJOU214760220,False
2,002,2024-04-08,9,56,0,2024-04-08 09:56:00.000,CJOU214760232,False
2,002,2024-04-08,17,51,1,2024-04-08 17:51:00.000,CJOU214760220,False
2,002,2024-04-10,9,51,0,2024-04-10 09:51:00.000,CJOU214760232,False
2,002,2024-04-10,17,51,1,2024-04-10 17:51:00.000,CJOU214760220,False
2,002,2024-04-11,9,58,0,2024-04-11 09:58:00.000,CJOU214760232,False
2,002,2024-04-11,17,51,1,2024-04-11 17:51:00.000,CJOU214760220,False
2,002,2024-04-12,9,56,0,2024-04-12 09:56:00.000,CJOU214760232,False
2,002,2024-04-12,16,53,1,2024-04-12 16:53:00.000,CJOU214760220,False
2,002,2024-04-13,9,51,0,2024-04-13 09:51:00.000,CJOU214760232,False
2,002,2024-04-13,17,55,1,2024-04-13 17:55:00.000,CJOU214760220,False
2,002,2024-04-15,9,53,0,2024-04-15 09:53:00.000,CJOU214760232,False
2,002,2024-04-15,17,55,1,2024-04-15 17:55:00.000,CJOU214760220,False
2,002,2024-04-16,9,54,0,2024-04-16 09:54:00.000,CJOU214760232,False
2,002,2024-04-16,17,47,1,2024-04-16 17:47:00.000,CJOU214760220,False
2,002,2024-04-17,11,52,0,2024-04-17 11:52:00.000,CJOU214760232,False
2,002,2024-04-17,17,56,1,2024-04-17 17:56:00.000,CJOU214760220,False
2,002,2024-04-18,9,59,0,2024-04-18 09:59:00.000,CJOU214760232,False
2,002,2024-04-18,17,57,1,2024-04-18 17:57:00.000,CJOU214760220,False
2,002,2024-04-19,10,3,0,2024-04-19 10:03:00.000,CJOU214760232,False
2,002,2024-04-19,17,41,1,2024-04-19 17:41:00.000,CJOU214760220,False
2,002,2024-04-20,10,8,0,2024-04-20 10:08:00.000,CJOU214760232,False
2,002,2024-04-20,17,46,1,2024-04-20 17:46:00.000,CJOU214760220,False
2,002,2024-04-22,9,53,0,2024-04-22 09:53:00.000,CJOU214760232,False
2,002,2024-04-22,17,51,1,2024-04-22 17:51:00.000,CJOU214760220,False
2,002,2024-04-23,9,57,0,2024-04-23 09:57:00.000,CJOU214760232,False
2,002,2024-04-23,17,50,1,2024-04-23 17:50:00.000,CJOU214760220,False
2,002,2024-04-24,9,51,0,2024-04-24 09:51:00.000,CJOU214760232,False
2,002,2024-04-24,17,50,1,2024-04-24 17:50:00.000,CJOU214760220,False
2,002,2024-04-25,10,1,0,2024-04-25 10:01:00.000,CJOU214760232,False
2,002,2024-04-25,17,50,1,2024-04-25 17:50:00.000,CJOU214760220,False
2,002,2024-04-26,10,19,0,2024-04-26 10:19:00.000,CJOU214760232,False
2,002,2024-04-26,15,19,1,2024-04-26 15:19:00.000,CJOU214760220,False
2,002,2024-04-27,9,57,0,2024-04-27 09:57:00.000,CJOU214760232,False
2,002,2024-04-27,17,55,1,2024-04-27 17:55:00.000,CJOU214760220,False
2,002,2024-04-29,9,56,0,2024-04-29 09:56:00.000,CJOU214760232,False
2,002,2024-04-29,17,46,1,2024-04-29 17:46:00.000,CJOU214760220,False
2,002,2024-04-30,9,56,0,2024-04-30 09:56:00.000,CJOU214760232,False
2,002,2024-04-30,17,58,1,2024-04-30 17:58:00.000,CJOU214760220,False
3,002,2024-04-01,9,50,0,2024-04-01 09:50:00.000,CJOU214760232,False
3,002,2024-04-01,17,57,1,2024-04-01 17:57:00.000,CJOU214760220,False
3,002,2024-04-02,10,3,0,2024-04-02 10:03:00.000,CJOU214760232,False
3,002,2024-04-02,17,58,1,2024-04-02 17:58:00.000,CJOU214760220,False
3,002,2024-04-03,9,59,0,2024-04-03 09:59:00.000,CJOU214760232,False
3,002,2024-04-03,17,53,1,2024-04-03 17:53:00.000,CJOU214760220,False
3,002,2024-04-04,9,55,0,2024-04-04 09:55:00.000,CJOU214760232,False
3,002,2024-04-04,17,52,1,2024-04-04 17:52:00.000,CJOU214760220,False
3,002,2024-04-05,10,11,0,2024-04-05 10:11:00.000,CJOU214760232,False
3,002,2024-04-05,18,13,1,2024-04-05 18:13:00.000,CJOU214760220,False
3,002,2024-04-06,9,6,0,2024-04-06 09:06:00.000,CJOU214760232,False
3,002,2024-04-06,17,2,1,2024-04-06 17:02:00.000,CJOU214760220,False
3,002,2024-04-08,10,19,0,2024-04-08 10:19:00.000,CJOU214760232,False
3,002,2024-04-08,18,20,1,2024-04-08 18:20:00.000,CJOU214760220,False
3,002,2024-04-11,9,57,0,2024-04-11 09:57:00.000,CJOU214760232,False
3,002,2024-04-11,17,51,1,2024-04-11 17:51:00.000,CJOU214760220,False
3,002,2024-04-12,9,56,0,2024-04-12 09:56:00.000,CJOU214760232,False
3,002,2024-04-12,17,54,1,2024-04-12 17:54:00.000,CJOU214760220,False
3,002,2024-04-13,9,51,0,2024-04-13 09:51:00.000,CJOU214760232,False
3,002,2024-04-13,17,30,1,2024-04-13 17:30:00.000,CJOU214760220,False
3,002,2024-04-15,9,54,0,2024-04-15 09:54:00.000,CJOU214760232,False
3,002,2024-04-15,17,54,1,2024-04-15 17:54:00.000,CJOU214760220,False
3,002,2024-04-16,9,54,0,2024-04-16 09:54:00.000,CJOU214760232,False
3,002,2024-04-16,17,54,1,2024-04-16 17:54:00.000,CJOU214760220,False
3,002,2024-04-17,9,54,0,2024-04-17 09:54:00.000,CJOU214760232,False
3,002,2024-04-17,17,56,1,2024-04-17 17:56:00.000,CJOU214760220,False
3,002,2024-04-18,9,59,0,2024-04-18 09:59:00.000,CJOU214760232,False
3,002,2024-04-18,17,57,1,2024-04-18 17:57:00.000,CJOU214760220,False
3,002,2024-04-19,10,3,0,2024-04-19 10:03:00.000,CJOU214760232,False
3,002,2024-04-19,17,41,1,2024-04-19 17:41:00.000,CJOU214760220,False
3,002,2024-04-20,10,8,0,2024-04-20 10:08:00.000,CJOU214760232,False
3,002,2024-04-20,17,25,1,2024-04-20 17:25:00.000,CJOU214760220,False
3,002,2024-04-22,9,53,0,2024-04-22 09:53:00.000,CJOU214760232,False
3,002,2024-04-22,17,52,1,2024-04-22 17:52:00.000,CJOU214760220,False
3,002,2024-04-23,10,10,0,2024-04-23 10:10:00.000,CJOU214760232,False
3,002,2024-04-23,17,50,1,2024-04-23 17:50:00.000,CJOU214760220,False
3,002,2024-04-24,9,51,0,2024-04-24 09:51:00.000,CJOU214760232,False
3,002,2024-04-24,17,50,1,2024-04-24 17:50:00.000,CJOU214760220,False
3,002,2024-04-25,10,1,0,2024-04-25 10:01:00.000,CJOU214760232,False
3,002,2024-04-25,17,50,1,2024-04-25 17:50:00.000,CJOU214760220,False
3,002,2024-04-27,10,22,0,2024-04-27 10:22:00.000,CJOU214760232,False
3,002,2024-04-27,17,54,1,2024-04-27 17:54:00.000,CJOU214760220,False
3,002,2024-04-29,9,51,0,2024-04-29 09:51:00.000,CJOU214760232,False
3,002,2024-04-29,17,46,1,2024-04-29 17:46:00.000,CJOU214760220,False
3,002,2024-04-30,9,56,0,2024-04-30 09:56:00.000,CJOU214760232,False
3,002,2024-04-30,17,56,1,2024-04-30 17:56:00.000,CJOU214760220,False
4,002,2024-04-01,9,54,0,2024-04-01 09:54:00.000,CJOU214760232,False
4,002,2024-04-01,17,57,1,2024-04-01 17:57:00.000,CJOU214760220,False
4,002,2024-04-02,10,3,0,2024-04-02 10:03:00.000,CJOU214760232,False
4,002,2024-04-02,17,58,1,2024-04-02 17:58:00.000,CJOU214760220,False
4,002,2024-04-03,9,59,0,2024-04-03 09:59:00.000,CJOU214760232,False
4,002,2024-04-03,17,59,1,2024-04-03 17:59:00.000,CJOU214760220,False
4,002,2024-04-04,9,55,0,2024-04-04 09:55:00.000,CJOU214760232,False
4,002,2024-04-04,18,5,1,2024-04-04 18:05:00.000,CJOU214760220,False
4,002,2024-04-05,9,58,0,2024-04-05 09:58:00.000,CJOU214760232,False
4,002,2024-04-05,18,5,1,2024-04-05 18:05:00.000,CJOU214760220,False
4,002,2024-04-06,9,52,0,2024-04-06 09:52:00.000,CJOU214760232,False
4,002,2024-04-06,17,50,1,2024-04-06 17:50:00.000,CJOU214760220,False
4,002,2024-04-08,9,56,0,2024-04-08 09:56:00.000,CJOU214760232,False
4,002,2024-04-08,17,51,1,2024-04-08 17:51:00.000,CJOU214760220,False
4,002,2024-04-10,9,51,0,2024-04-10 09:51:00.000,CJOU214760232,False
4,002,2024-04-10,17,51,1,2024-04-10 17:51:00.000,CJOU214760220,False
4,002,2024-04-11,9,58,0,2024-04-11 09:58:00.000,CJOU214760232,False
4,002,2024-04-11,17,51,1,2024-04-11 17:51:00.000,CJOU214760220,False
4,002,2024-04-12,9,56,0,2024-04-12 09:56:00.000,CJOU214760232,False
4,002,2024-04-12,17,53,1,2024-04-12 17:53:00.000,CJOU214760220,False
4,002,2024-04-13,9,51,0,2024-04-13 09:51:00.000,CJOU214760232,False
4,002,2024-04-13,17,55,1,2024-04-13 17:55:00.000,CJOU214760220,False
4,002,2024-04-15,9,54,0,2024-04-15 09:54:00.000,CJOU214760232,False
4,002,2024-04-15,17,54,1,2024-04-15 17:54:00.000,CJOU214760220,False
4,002,2024-04-16,9,55,0,2024-04-16 09:55:00.000,CJOU214760232,False
4,002,2024-04-16,17,49,1,2024-04-16 17:49:00.000,CJOU214760220,False
4,002,2024-04-17,9,54,0,2024-04-17 09:54:00.000,CJOU214760232,False
4,002,2024-04-17,17,56,1,2024-04-17 17:56:00.000,CJOU214760220,False
4,002,2024-04-18,9,59,0,2024-04-18 09:59:00.000,CJOU214760232,False
4,002,2024-04-18,17,57,1,2024-04-18 17:57:00.000,CJOU214760220,False
4,002,2024-04-19,10,3,0,2024-04-19 10:03:00.000,CJOU214760232,False
4,002,2024-04-19,17,41,1,2024-04-19 17:41:00.000,CJOU214760220,False
4,002,2024-04-20,10,8,0,2024-04-20 10:08:00.000,CJOU214760232,False
4,002,2024-04-20,17,46,1,2024-04-20 17:46:00.000,CJOU214760220,False
4,002,2024-04-22,9,53,0,2024-04-22 09:53:00.000,CJOU214760232,False
4,002,2024-04-22,17,51,1,2024-04-22 17:51:00.000,CJOU214760220,False
4,002,2024-04-23,9,56,0,2024-04-23 09:56:00.000,CJOU214760232,False
4,002,2024-04-23,17,50,1,2024-04-23 17:50:00.000,CJOU214760220,False
4,002,2024-04-24,9,52,0,2024-04-24 09:52:00.000,CJOU214760232,False
4,002,2024-04-24,17,49,1,2024-04-24 17:49:00.000,CJOU214760220,False
4,002,2024-04-25,10,1,0,2024-04-25 10:01:00.000,CJOU214760232,False
4,002,2024-04-25,17,49,1,2024-04-25 17:49:00.000,CJOU214760220,False
4,002,2024-04-27,9,57,0,2024-04-27 09:57:00.000,CJOU214760232,False
4,002,2024-04-27,17,55,1,2024-04-27 17:55:00.000,CJOU214760220,False
5,002,2024-04-01,6,3,0,2024-04-01 06:03:00.000,CJOU214760232,False
5,002,2024-04-01,14,5,1,2024-04-01 14:05:00.000,CJOU214760220,False
6,002,2024-04-02,9,8,0,2024-04-02 09:08:00.000,CJOU214760232,False
6,002,2024-04-03,9,0,1,2024-04-03 09:00:00.000,CJOU214760220,False
6,002,2024-04-03,9,1,0,2024-04-03 09:01:00.000,CJOU214760232,False
6,002,2024-04-04,8,56,1,2024-04-04 08:56:00.000,CJOU214760220,False
6,002,2024-04-06,9,6,0,2024-04-06 09:06:00.000,CJOU214760232,False
6,002,2024-04-07,18,0,1,2024-04-07 18:00:00.000,CJOU214760220,False
6,002,2024-04-07,18,1,0,2024-04-07 18:01:00.000,CJOU214760232,False
6,002,2024-04-08,9,0,1,2024-04-08 09:00:00.000,CJOU214760220,False
6,002,2024-04-10,9,8,0,2024-04-10 09:08:00.000,CJOU214760232,False
6,002,2024-04-11,9,0,1,2024-04-11 09:00:00.000,CJOU214760220,False
6,002,2024-04-11,9,1,0,2024-04-11 09:01:00.000,CJOU214760232,False
6,002,2024-04-12,8,57,1,2024-04-12 08:57:00.000,CJOU214760220,False
6,002,2024-04-14,9,7,0,2024-04-14 09:07:00.000,CJOU214760232,False
6,002,2024-04-15,9,0,1,2024-04-15 09:00:00.000,CJOU214760220,False
6,002,2024-04-15,9,1,0,2024-04-15 09:01:00.000,CJOU214760232,False
6,002,2024-04-16,8,57,1,2024-04-16 08:57:00.000,CJOU214760220,False
6,002,2024-04-18,9,20,0,2024-04-18 09:20:00.000,CJOU214760232,False
6,002,2024-04-19,9,1,1,2024-04-19 09:01:00.000,CJOU214760220,False
6,002,2024-04-19,9,2,0,2024-04-19 09:02:00.000,CJOU214760232,False
6,002,2024-04-20,8,58,1,2024-04-20 08:58:00.000,CJOU214760220,False
6,002,2024-04-22,9,13,0,2024-04-22 09:13:00.000,CJOU214760232,False
6,002,2024-04-23,8,59,1,2024-04-23 08:59:00.000,CJOU214760220,False
6,002,2024-04-24,8,57,1,2024-04-24 08:57:00.000,CJOU214760220,False
6,002,2024-04-26,9,51,0,2024-04-26 09:51:00.000,CJOU214760232,False
6,002,2024-04-27,9,0,1,2024-04-27 09:00:00.000,CJOU214760220,False
6,002,2024-04-27,9,1,0,2024-04-27 09:01:00.000,CJOU214760232,False
6,002,2024-04-28,8,57,1,2024-04-28 08:57:00.000,CJOU214760220,False
6,002,2024-04-30,9,14,0,2024-04-30 09:14:00.000,CJOU214760232,False
6,002,2024-05-01,9,2,1,2024-05-01 09:01:59.999,CJOU214760220,False
7,002,2024-04-01,9,2,0,2024-04-01 09:02:00.000,CJOU214760232,False
7,002,2024-04-01,17,59,1,2024-04-01 17:59:00.000,CJOU214760220,False
7,002,2024-04-02,9,4,0,2024-04-02 09:04:00.000,CJOU214760232,False
7,002,2024-04-02,17,54,1,2024-04-02 17:54:00.000,CJOU214760220,False
7,002,2024-04-03,9,3,0,2024-04-03 09:03:00.000,CJOU214760232,False
7,002,2024-04-03,17,49,1,2024-04-03 17:49:00.000,CJOU214760220,False
7,002,2024-04-04,9,3,0,2024-04-04 09:03:00.000,CJOU214760232,False
7,002,2024-04-04,17,51,1,2024-04-04 17:51:00.000,CJOU214760220,False
7,002,2024-04-05,9,2,0,2024-04-05 09:02:00.000,CJOU214760232,False
7,002,2024-04-05,17,58,1,2024-04-05 17:58:00.000,CJOU214760220,False
7,002,2024-04-06,9,3,0,2024-04-06 09:03:00.000,CJOU214760232,False
7,002,2024-04-06,17,54,1,2024-04-06 17:54:00.000,CJOU214760220,False
7,002,2024-04-08,9,2,0,2024-04-08 09:02:00.000,CJOU214760232,False
7,002,2024-04-08,17,53,1,2024-04-08 17:53:00.000,CJOU214760220,False
7,002,2024-04-10,9,8,0,2024-04-10 09:08:00.000,CJOU214760232,False
7,002,2024-04-10,18,0,1,2024-04-10 18:00:00.000,CJOU214760220,False
7,002,2024-04-11,9,4,0,2024-04-11 09:04:00.000,CJOU214760232,False
7,002,2024-04-11,17,49,1,2024-04-11 17:49:00.000,CJOU214760220,False
7,002,2024-04-12,9,1,0,2024-04-12 09:01:00.000,CJOU214760232,False
7,002,2024-04-12,17,46,1,2024-04-12 17:46:00.000,CJOU214760220,False
7,002,2024-04-13,9,3,0,2024-04-13 09:03:00.000,CJOU214760232,False
7,002,2024-04-13,18,0,1,2024-04-13 18:00:00.000,CJOU214760220,False
7,002,2024-04-15,9,5,0,2024-04-15 09:05:00.000,CJOU214760232,False
7,002,2024-04-15,17,57,1,2024-04-15 17:57:00.000,CJOU214760220,False
7,002,2024-04-16,9,3,0,2024-04-16 09:03:00.000,CJOU214760232,False
7,002,2024-04-16,17,51,1,2024-04-16 17:51:00.000,CJOU214760220,False
7,002,2024-04-17,9,2,0,2024-04-17 09:02:00.000,CJOU214760232,False
7,002,2024-04-17,17,50,1,2024-04-17 17:50:00.000,CJOU214760220,False
7,002,2024-04-18,9,3,0,2024-04-18 09:03:00.000,CJOU214760232,False
7,002,2024-04-18,17,50,1,2024-04-18 17:50:00.000,CJOU214760220,False
7,002,2024-04-19,12,34,0,2024-04-19 12:34:00.000,CJOU214760232,False
7,002,2024-04-19,17,32,1,2024-04-19 17:32:00.000,CJOU214760220,False
7,002,2024-04-20,9,0,0,2024-04-20 09:00:00.000,CJOU214760232,False
7,002,2024-04-20,17,32,1,2024-04-20 17:32:00.000,CJOU214760220,False
7,002,2024-04-22,9,1,0,2024-04-22 09:01:00.000,CJOU214760232,False
7,002,2024-04-22,17,53,1,2024-04-22 17:53:00.000,CJOU214760220,False
7,002,2024-04-23,9,0,0,2024-04-23 09:00:00.000,CJOU214760232,False
7,002,2024-04-23,17,48,1,2024-04-23 17:48:00.000,CJOU214760220,False
7,002,2024-04-24,9,1,0,2024-04-24 09:01:00.000,CJOU214760232,False
7,002,2024-04-24,16,27,1,2024-04-24 16:27:00.000,CJOU214760220,False
7,002,2024-04-29,8,59,0,2024-04-29 08:59:00.000,CJOU214760232,False
7,002,2024-04-29,17,50,1,2024-04-29 17:50:00.000,CJOU214760220,False
7,002,2024-04-30,9,3,0,2024-04-30 09:03:00.000,CJOU214760232,False
7,002,2024-04-30,17,57,1,2024-04-30 17:57:00.000,CJOU214760220,False
8,002,2024-04-01,22,2,0,2024-04-01 22:02:00.000,CJOU214760232,False
8,002,2024-04-02,6,6,1,2024-04-02 06:06:00.000,CJOU214760220,False
8,002,2024-04-02,6,7,0,2024-04-02 06:07:00.000,CJOU214760232,False
8,002,2024-04-02,14,3,1,2024-04-02 14:03:00.000,CJOU214760220,False
8,002,2024-04-03,14,1,0,2024-04-03 14:01:00.000,CJOU214760232,False
8,002,2024-04-03,22,5,1,2024-04-03 22:05:00.000,CJOU214760220,False
8,002,2024-04-04,13,59,0,2024-04-04 13:59:00.000,CJOU214760232,False
8,002,2024-04-04,22,2,1,2024-04-04 22:02:00.000,CJOU214760220,False
8,002,2024-04-06,22,0,0,2024-04-06 22:00:00.000,CJOU214760232,False
8,002,2024-04-07,6,7,1,2024-04-07 06:07:00.000,CJOU214760220,False
8,002,2024-04-07,14,2,1,2024-04-07 14:02:00.000,CJOU214760220,False
8,002,2024-04-13,21,59,0,2024-04-13 21:59:00.000,CJOU214760232,False
8,002,2024-04-14,6,0,1,2024-04-14 06:00:00.000,CJOU214760220,False
8,002,2024-04-14,22,3,1,2024-04-14 22:03:00.000,CJOU214760220,False
8,002,2024-04-15,14,1,0,2024-04-15 14:01:00.000,CJOU214760232,False
8,002,2024-04-16,5,59,1,2024-04-16 05:59:00.000,CJOU214760220,False
8,002,2024-04-16,14,3,1,2024-04-16 14:03:00.000,CJOU214760220,False
8,002,2024-04-17,14,1,0,2024-04-17 14:01:00.000,CJOU214760232,False
8,002,2024-04-17,22,0,1,2024-04-17 22:00:00.000,CJOU214760220,False
8,002,2024-04-18,14,1,0,2024-04-18 14:01:00.000,CJOU214760232,False
8,002,2024-04-18,21,57,1,2024-04-18 21:57:00.000,CJOU214760220,False
8,002,2024-04-19,14,1,0,2024-04-19 14:01:00.000,CJOU214760232,False
8,002,2024-04-20,6,1,1,2024-04-20 06:01:00.000,CJOU214760220,False
8,002,2024-04-20,22,1,0,2024-04-20 22:01:00.000,CJOU214760232,False
8,002,2024-04-21,6,3,1,2024-04-21 06:03:00.000,CJOU214760220,False
8,002,2024-04-21,14,0,1,2024-04-21 14:00:00.000,CJOU214760220,False
8,002,2024-04-22,21,59,0,2024-04-22 21:59:00.000,CJOU214760232,False
8,002,2024-04-23,6,2,1,2024-04-23 06:02:00.000,CJOU214760220,False
8,002,2024-04-23,14,4,1,2024-04-23 14:04:00.000,CJOU214760220,False
8,002,2024-04-24,14,1,0,2024-04-24 14:01:00.000,CJOU214760232,False
8,002,2024-04-24,22,3,1,2024-04-24 22:03:00.000,CJOU214760220,False
8,002,2024-04-25,14,0,0,2024-04-25 14:00:00.000,CJOU214760232,False
8,002,2024-04-25,22,1,1,2024-04-25 22:01:00.000,CJOU214760220,False
8,002,2024-04-27,21,59,0,2024-04-27 21:59:00.000,CJOU214760232,False
8,002,2024-04-28,5,58,1,2024-04-28 05:58:00.000,CJOU214760220,False
8,002,2024-04-28,5,59,0,2024-04-28 05:59:00.000,CJOU214760232,False
8,002,2024-04-28,14,5,1,2024-04-28 14:05:00.000,CJOU214760220,False
8,002,2024-04-29,14,5,0,2024-04-29 14:05:00.000,CJOU214760232,False
8,002,2024-04-30,6,3,1,2024-04-30 06:03:00.000,CJOU214760220,False
8,002,2024-04-30,22,6,1,2024-04-30 22:06:00.000,CJOU214760220,False
9,002,2024-04-01,14,11,1,2024-04-01 14:11:00.000,CJOU214760220,False
9,002,2024-04-02,14,1,0,2024-04-02 14:01:00.000,CJOU214760232,False
9,002,2024-04-02,22,12,1,2024-04-02 22:12:00.000,CJOU214760220,False
9,002,2024-04-03,14,3,0,2024-04-03 14:03:00.000,CJOU214760232,False
9,002,2024-04-03,22,7,1,2024-04-03 22:07:00.000,CJOU214760220,False
9,002,2024-04-13,22,0,0,2024-04-13 22:00:00.000,CJOU214760232,False
9,002,2024-04-14,6,2,1,2024-04-14 06:02:00.000,CJOU214760220,False
9,002,2024-04-14,14,8,1,2024-04-14 14:08:00.000,CJOU214760220,False
9,002,2024-04-15,6,3,0,2024-04-15 06:03:00.000,CJOU214760232,False
9,002,2024-04-15,14,9,1,2024-04-15 14:09:00.000,CJOU214760220,False
9,002,2024-04-16,14,3,0,2024-04-16 14:03:00.000,CJOU214760232,False
9,002,2024-04-16,22,9,1,2024-04-16 22:09:00.000,CJOU214760220,False
9,002,2024-04-17,14,0,0,2024-04-17 14:00:00.000,CJOU214760232,False
9,002,2024-04-17,21,58,1,2024-04-17 21:58:00.000,CJOU214760220,False
9,002,2024-04-19,22,0,0,2024-04-19 22:00:00.000,CJOU214760232,False
9,002,2024-04-20,5,58,1,2024-04-20 05:58:00.000,CJOU214760220,False
9,002,2024-04-20,22,1,0,2024-04-20 22:01:00.000,CJOU214760232,False
9,002,2024-04-21,6,3,1,2024-04-21 06:03:00.000,CJOU214760220,False
9,002,2024-04-21,14,13,1,2024-04-21 14:13:00.000,CJOU214760220,False
9,002,2024-04-22,6,1,0,2024-04-22 06:01:00.000,CJOU214760232,False
9,002,2024-04-22,14,10,1,2024-04-22 14:10:00.000,CJOU214760220,False
9,002,2024-04-23,14,0,0,2024-04-23 14:00:00.000,CJOU214760232,False
9,002,2024-04-23,22,8,1,2024-04-23 22:08:00.000,CJOU214760220,False
9,002,2024-04-24,14,2,0,2024-04-24 14:02:00.000,CJOU214760232,False
9,002,2024-04-24,22,8,1,2024-04-24 22:08:00.000,CJOU214760220,False
10,002,2024-04-01,6,38,0,2024-04-01 06:38:00.000,CJOU214760232,False
10,002,2024-04-01,14,8,1,2024-04-01 14:08:00.000,CJOU214760220,False
10,002,2024-04-11,22,0,0,2024-04-11 22:00:00.000,CJOU214760232,False
10,002,2024-04-12,6,11,1,2024-04-12 06:11:00.000,CJOU214760220,False
10,002,2024-04-13,6,12,1,2024-04-13 06:12:00.000,CJOU214760220,False
10,002,2024-04-13,14,8,1,2024-04-13 14:08:00.000,CJOU214760220,False
10,002,2024-04-14,21,59,0,2024-04-14 21:59:00.000,CJOU214760232,False
10,002,2024-04-15,6,19,1,2024-04-15 06:19:00.000,CJOU214760220,False
10,002,2024-04-15,14,8,1,2024-04-15 14:08:00.000,CJOU214760220,False
10,002,2024-04-17,9,2,0,2024-04-17 09:02:00.000,CJOU214760232,False
10,002,2024-04-17,17,37,1,2024-04-17 17:37:00.000,CJOU214760220,False
10,002,2024-04-17,22,0,0,2024-04-17 22:00:00.000,CJOU214760232,False
10,002,2024-04-18,6,14,1,2024-04-18 06:14:00.000,CJOU214760220,False
10,002,2024-04-18,17,34,1,2024-04-18 17:34:00.000,CJOU214760220,False
10,002,2024-04-19,9,3,0,2024-04-19 09:03:00.000,CJOU214760232,False
10,002,2024-04-20,6,15,1,2024-04-20 06:15:00.000,CJOU214760220,False
10,002,2024-04-20,14,6,1,2024-04-20 14:06:00.000,CJOU214760220,False
10,002,2024-04-21,21,59,0,2024-04-21 21:59:00.000,CJOU214760232,False
10,002,2024-04-22,6,2,1,2024-04-22 06:02:00.000,CJOU214760220,False
10,002,2024-04-22,21,58,0,2024-04-22 21:58:00.000,CJOU214760232,False
10,002,2024-04-23,6,9,1,2024-04-23 06:09:00.000,CJOU214760220,False
10,002,2024-04-23,14,7,1,2024-04-23 14:07:00.000,CJOU214760220,False
10,002,2024-04-26,13,59,0,2024-04-26 13:59:00.000,CJOU214760232,False
10,002,2024-04-27,6,1,1,2024-04-27 06:01:00.000,CJOU214760220,False
10,002,2024-04-27,6,2,0,2024-04-27 06:02:00.000,CJOU214760232,False
10,002,2024-04-27,14,6,1,2024-04-27 14:06:00.000,CJOU214760220,False
10,002,2024-04-28,13,57,0,2024-04-28 13:57:00.000,CJOU214760232,False
10,002,2024-04-29,6,3,1,2024-04-29 06:03:00.000,CJOU214760220,False
10,002,2024-04-29,17,34,1,2024-04-29 17:34:00.000,CJOU214760220,False
10,002,2024-04-30,6,2,0,2024-04-30 06:02:00.000,CJOU214760232,False
10,002,2024-04-30,17,37,1,2024-04-30 17:37:00.000,CJOU214760220,False
11,002,2024-04-01,9,3,0,2024-04-01 09:03:00.000,CJOU214760232,False
11,002,2024-04-01,17,46,1,2024-04-01 17:46:00.000,CJOU214760220,False
11,002,2024-04-02,9,6,0,2024-04-02 09:06:00.000,CJOU214760232,False
11,002,2024-04-02,17,40,1,2024-04-02 17:40:00.000,CJOU214760220,False
11,002,2024-04-03,9,3,0,2024-04-03 09:03:00.000,CJOU214760232,False
11,002,2024-04-03,17,41,1,2024-04-03 17:41:00.000,CJOU214760220,False
11,002,2024-04-04,9,6,0,2024-04-04 09:06:00.000,CJOU214760232,False
11,002,2024-04-04,17,43,1,2024-04-04 17:43:00.000,CJOU214760220,False
11,002,2024-04-05,9,3,0,2024-04-05 09:03:00.000,CJOU214760232,False
11,002,2024-04-05,17,48,1,2024-04-05 17:48:00.000,CJOU214760220,False
11,002,2024-04-06,9,5,0,2024-04-06 09:05:00.000,CJOU214760232,False
11,002,2024-04-06,17,39,1,2024-04-06 17:39:00.000,CJOU214760220,False
11,002,2024-04-08,9,4,0,2024-04-08 09:04:00.000,CJOU214760232,False
11,002,2024-04-08,17,40,1,2024-04-08 17:40:00.000,CJOU214760220,False
11,002,2024-04-10,9,2,0,2024-04-10 09:02:00.000,CJOU214760232,False
11,002,2024-04-10,17,37,1,2024-04-10 17:37:00.000,CJOU214760220,False
11,002,2024-04-11,9,5,0,2024-04-11 09:05:00.000,CJOU214760232,False
11,002,2024-04-11,17,46,1,2024-04-11 17:46:00.000,CJOU214760220,False
11,002,2024-04-12,9,3,0,2024-04-12 09:03:00.000,CJOU214760232,False
11,002,2024-04-12,17,43,1,2024-04-12 17:43:00.000,CJOU214760220,False
